0 SCALE_EMI_DMS SCALE_EMI_SHP_SO2 SCALE_EMI_ANTNS_SO2 SCALE_EMI_ANT_BC SCALE_EMI_ANT_OC SCALE_EMI_BB_SO2 SCALE_EMI_BB_BC SCALE_EMI_BB_OC SCALE_FRICV SCALE_EMI_SS_ACC SCALE_EMI_SS_COARSE SCALE_SEASALT_EXPO SCALE_EMI_CMR_FF SCALE_EMI_CMR_BB BC_RAD_NI DU_RAD_NI OC_RAD_NI SCALE_SO2_REACTIONS SCALE_DMS_REACTIONS SCALE_WETDEP_IC SCALE_WETDEP_BC SCALE_DRYDEP_ACC SCALE_SO4_COATING KAPPA_SO4 KAPPA_OC SCALE_ACTIVATION SCALE_VERTICAL_VELOCITY SCALE_NUC_FT INSTALL START END
PPE_ENS_206 0.9944471 0.7506182 1.2249299 0.9435420 1.1051943 3.1742832 1.3100748 1.5955001 0.9227163 1.6035416 1.0473769 0.9334715 3.4323804e-08 1.6804727e-07 0.8036974 3.9668979e-03 9.7800607e-03 0.6449916 1.2423312 0.7859725 0.4048349 2.5147779 0.3123490 0.5817466 9.0539664e-02 0.8763313 1.8405824 6.0311681 0 0 0
PPE_ENS_207 0.2438802 3.8388683 1.0838613 1.2243351 0.9411653 2.4022075 0.4009149 0.7333616 0.9883405 1.0457276 2.1245797 0.9285312 3.4030476e-08 1.4606430e-07 0.2801866 1.4571516e-03 1.8670851e-03 1.4524377 0.6715619 1.1895048 0.8495930 8.2498592 1.6944454 0.6898565 0.1304212 0.8841780 0.8243044 1.4143896 0 0 0
PPE_ENS_208 1.9355544 0.6620665 0.6871147 1.0545265 1.3077023 2.1193761 3.8703475 0.7857022 0.9814483 0.6376169 1.0063257 1.0473466 2.5046092e-08 1.4482254e-07 0.8271935 6.7927926e-04 2.0528455e-02 0.8604370 0.9435528 1.1787922 0.3465803 2.6682865 1.7155414 0.5846297 4.7174063e-02 0.7657116 1.8508151 1.7283087 0 0 0
PPE_ENS_209 0.7976356 0.9838124 0.9022247 1.8271321 1.0573110 1.4530000 0.3336719 2.9844835 0.8918847 1.8015260 0.3572633 1.0114756 4.1577966e-08 9.5854312e-08 0.3846614 2.2445686e-03 5.5944751e-02 1.9098415 1.5981731 0.8647338 0.7012129 1.3309473 2.4317796 0.5993804 0.2089170 1.1477294 1.0860335 3.6540188 0 0 0
PPE_ENS_210 1.8285498 0.3201799 0.9057587 1.1285986 1.8883931 3.3687098 3.8493147 2.9214266 1.0417425 1.4308714 1.6917480 0.9949620 2.6633683e-08 6.7753410e-08 0.4958898 3.9116407e-03 1.0853794e-02 1.0185656 1.7048600 1.0515472 0.3425955 3.0072241 0.4974982 0.7237945 0.2198257 1.0144679 0.8040613 2.8809693 0 0 0
PPE_ENS_211 1.0446943 2.0819833 0.6519119 0.9097150 1.7465877 1.6522196 2.6178922 3.8758992 0.9491812 2.4953087 0.4171338 1.0344759 2.0865367e-08 4.4746252e-08 0.7175036 4.7878307e-03 3.2880808e-02 1.5720389 1.1539230 1.1594371 1.9501849 0.3126929 2.1069453 0.3718306 0.1070092 1.0819539 1.6068820 2.7338540 0 0 0
PPE_ENS_212 2.2570856 1.7823552 1.5061611 1.7551186 1.0506941 0.3241601 1.7371457 0.6915836 0.9455606 1.1321915 2.8215607 0.9245824 2.7113617e-08 8.7292265e-08 0.7859666 2.7434996e-03 1.5024073e-02 0.9373952 1.3104994 1.0337707 1.3914283 0.1994203 3.0775610 0.7846849 0.1093805 0.9912872 0.9643252 0.4104332 0 0 0
PPE_ENS_213 2.9466246 2.5754552 0.8628582 1.2350218 1.4364158 1.8503207 1.8276447 3.9378822 1.0623250 1.0417485 0.6230351 0.9354406 2.4860829e-08 7.6183089e-08 0.7678263 2.6013427e-03 2.8394643e-02 0.5317937 1.5363887 0.8833680 0.4999666 3.0637106 2.3817464 0.6000465 0.1333064 1.2085670 0.5236373 0.3178365 0 0 0
PPE_ENS_214 0.2008635 0.4286647 1.0277238 1.6774797 0.9065122 2.6176567 2.0118822 2.1331512 1.0361262 1.5171336 0.9666022 0.9456900 2.0428459e-08 1.1486906e-07 0.7133380 6.4837777e-03 2.9128182e-02 1.6140669 0.5356509 1.1721964 0.7290700 0.5256318 0.7163329 0.6135793 0.1595094 0.7606922 1.3623590 5.9173319 0 0 0
PPE_ENS_215 2.8074856 3.4215564 1.0427101 0.6280862 0.9143969 0.9581319 2.0499744 0.9415287 1.0750324 1.3403745 1.2005554 1.0370244 4.0353968e-08 6.2206424e-08 0.6323761 2.1329287e-03 2.3482482e-02 1.1881690 1.8642222 0.7914712 0.3629397 0.9787349 2.2718701 0.4524374 0.1468915 0.8340085 1.1501440 2.3706585 0 0 0
PPE_ENS_216 1.9968470 1.4120311 1.6078427 1.5062153 0.8252025 1.0121362 1.2297519 3.4829192 0.8591236 2.8228881 1.8440159 0.9294802 3.4862414e-08 9.3797223e-08 0.3586196 1.5505029e-03 1.1572260e-02 0.7201174 1.1876081 0.8379201 0.7674208 2.1500398 3.6842472 0.3332227 0.1454504 1.1449295 0.5970686 0.4212001 0 0 0
PPE_ENS_217 0.2145095 2.3075600 1.4242075 0.6190450 1.6301337 2.6558372 1.7576334 1.1543125 0.9780859 0.5912513 1.3106653 1.0101653 4.1417249e-08 1.1230984e-07 0.3256068 2.0324902e-03 3.7986700e-02 1.4814243 1.7672782 0.7734704 0.8758583 3.0495997 3.8457085 0.4371226 7.1655741e-02 1.2375913 1.7402964 0.5938055 0 0 0
PPE_ENS_218 0.3573431 0.6488282 1.2161353 1.0640028 0.9557377 1.5315904 0.9144352 2.1963305 0.9916819 0.4939676 1.5962118 0.9184012 2.4329294e-08 1.2644767e-07 0.6028518 2.8621023e-03 4.0496097e-02 1.7298162 0.5615109 1.2017533 0.8348292 4.5043275 2.7825620 0.6738905 0.1136662 1.0015753 0.8730295 1.5367682 0 0 0
PPE_ENS_219 2.6331146 3.7349062 1.2853213 1.2118752 0.6169482 3.5849308 1.8661742 1.8577334 1.0773137 1.7963967 1.1517951 1.0225830 4.4622111e-08 1.3635083e-07 0.4745676 2.6629473e-04 1.6091195e-02 0.5547779 0.9850906 1.1763307 1.2172409 1.1023793 1.5749022 0.4052925 2.3081106e-02 0.9636594 1.7554989 1.7666693 0 0 0
PPE_ENS_220 1.6402637 4.5847057 1.0689660 1.5903038 1.2930637 3.1408879 2.1898973 2.9669518 1.0270940 2.0554195 0.7646019 1.0145871 1.8356463e-08 1.2106819e-07 0.5980495 3.0792596e-03 1.3339448e-02 0.5228250 1.8954265 0.9285641 1.1662162 2.6202617 4.0660112 0.4821636 0.1437632 0.9511206 1.6681222 2.6709579 0 0 0
PPE_ENS_221 1.8227206 0.3806877 1.2881933 0.7827863 0.8658546 3.9334463 3.1971757 1.5364337 0.8773756 1.1616718 0.9837650 0.9626476 2.2701236e-08 4.8489520e-08 0.5012125 2.5817907e-03 4.6318528e-02 1.1369385 0.9006833 0.9341149 2.0678158 0.2507199 1.8577148 0.6806327 8.8288052e-02 0.7702981 1.9580431 3.5488296 0 0 0
PPE_ENS_222 2.5143652 2.8098416 1.2985052 1.4200788 1.2350315 2.0891553 3.1793659 0.7935988 1.0701990 0.9704044 1.4279469 1.0033118 2.3351176e-08 9.4243375e-08 0.8429705 3.9297640e-04 1.0019014e-03 1.9181574 1.2801915 0.8922123 1.6025317 1.1532897 2.9301149 0.5607723 5.0701952e-02 1.2307059 0.6244911 5.1474045 0 0 0
PPE_ENS_223 0.7238114 1.3396675 0.8154382 0.7666954 1.0186964 3.2574191 2.7346364 1.4327572 0.8896077 2.8702346 0.9514009 1.0361403 4.3340661e-08 1.7900470e-07 0.7699579 2.6185055e-03 5.0573155e-03 0.5843565 1.4602298 1.1981449 0.5987893 0.2819762 0.3283538 0.6989464 0.1503903 1.2281570 0.5330248 0.3785543 0 0 0
PPE_ENS_224 0.8949976 0.3427510 1.0563248 0.8566256 1.0758095 0.5206982 3.3356273 0.5429819 0.9721162 1.7541004 2.4148046 1.0987982 4.2362655e-08 9.4785886e-08 0.8152858 2.0437204e-03 7.9875292e-03 1.3397883 0.7903708 0.7861750 0.6466339 3.9038046 1.0581514 0.4909262 0.2031328 1.0760271 1.6443712 4.4454405 0 0 0
PPE_ENS_225 0.2253254 1.9049187 1.6707811 0.9304572 0.6608186 3.9233779 0.7470871 3.8605259 1.0631731 0.4702946 1.6505480 0.9864049 4.4746250e-08 1.4071259e-07 0.7459652 5.3983047e-04 2.2774338e-03 1.1189435 1.8418748 0.9685804 1.6119723 4.3393461 0.7072561 0.3954550 0.1732363 0.7773476 1.0604529 4.9790027e-02 0 0 0
PPE_ENS_226 2.5435470 1.1661410 1.6820740 1.8661711 1.7567744 1.5472800 2.6874257 1.0221453 0.9755187 1.4445818 1.1029387 1.0994955 1.6033873e-08 1.9661407e-07 0.5506869 3.8591062e-03 1.0392043e-02 0.7510598 1.1552201 0.9943614 0.8238361 2.7157500 4.3981945 0.3576981 8.1493575e-02 0.7954882 0.9231784 3.0310110e-02 0 0 0
PPE_ENS_227 1.0268200 0.4811650 1.1922042 1.3259856 0.9624428 2.1915055 0.3456464 2.5770321 0.9247197 1.2204749 0.5476403 0.9055593 4.3693796e-08 2.0062824e-07 0.5853478 2.4653849e-04 6.1406017e-03 0.6638823 1.1170779 1.1834811 1.1803357 2.7524244 3.0033277 0.6757297 2.2201936e-02 0.9823160 0.6390448 7.6697520 0 0 0
PPE_ENS_228 0.4521857 3.6252826 1.3414951 1.5828211 1.8732510 1.9289502 3.6336502 2.8802253 1.0174269 0.2730208 1.9963184 0.9696403 2.0114678e-08 1.0135215e-07 0.8180232 1.2122741e-03 5.0190918e-04 0.9308632 1.0962468 1.0916712 0.9499754 0.4194908 3.4502364 0.7561662 0.1430879 1.0959797 1.4795346 1.2312548 0 0 0
PPE_ENS_229 2.6490995 1.6594345 1.3639673 0.7305380 1.4432227 1.8761003 2.1303975 3.6830577 0.9687910 2.3719334 2.5971744 0.9043054 3.7677079e-08 5.6741148e-08 0.5959772 1.9031517e-03 2.7244441e-02 1.7077418 1.1460657 1.0606414 0.4282071 0.2087990 1.9582466 0.7885996 0.1524681 1.1598801 0.9024531 6.0136174 0 0 0
PPE_ENS_230 1.3778770 0.5280417 1.0655704 0.8387230 0.8726596 1.1662561 3.7363688 2.2474526 0.8586725 0.4095755 0.7369808 0.9205934 3.5221862e-08 1.3299082e-07 0.6127850 9.7646129e-04 3.3138956e-03 1.6981394 0.8528371 1.1617660 2.2265123 2.4425893 2.0209251 0.6185278 0.2310937 0.8006457 0.8983326 6.1909708 0 0 0
PPE_ENS_231 2.1237003 2.5342525 1.7224695 1.5711918 1.8019695 2.7475304 2.0209682 2.9531559 0.8928583 0.6985736 1.4904172 0.9544318 2.1853681e-08 3.7337185e-08 0.8088138 6.5884438e-04 1.8028776e-02 1.4991758 1.7564703 0.9116679 0.9340810 2.6095621 2.1446965 0.3198874 0.1261358 0.9360689 1.2770137 5.0479740 0 0 0
PPE_ENS_232 2.5810615 2.1967871 1.0263746 1.6208249 0.7502371 3.2274521 3.7096612 3.1997274 0.9381451 1.0074631 0.3118318 1.0014756 3.5617691e-08 4.3486579e-08 0.7106652 2.1132191e-03 3.0253301e-02 0.8417712 1.5487398 0.7684089 0.4123824 6.2839740 3.3960579 0.5526305 0.1976013 1.0599581 1.0450279 2.8307746 0 0 0
PPE_ENS_233 2.7701029 1.4832103 1.1276962 0.6309003 0.8545841 1.2701454 3.5918057 1.8863411 0.9023716 1.6695757 2.6459008 0.9133044 2.1500795e-08 3.2946529e-08 0.4832696 3.1509188e-03 1.1835976e-02 0.7934986 1.2604627 0.9436150 2.3775484 3.1698526 2.5543242 0.4697236 0.2111732 1.1812174 1.4890972 0.8709261 0 0 0
PPE_ENS_234 1.6317808 1.6992483 1.3542057 0.6381348 1.2549366 0.8633863 2.8555338 3.2671283 1.0710883 0.5723784 1.4702302 0.9369862 2.5311545e-08 9.9628401e-08 0.8116867 8.5404263e-04 1.4385285e-02 0.8581906 1.8032137 1.0477562 0.3853659 1.5048957 2.6066072 0.7478682 2.6648091e-02 1.1036823 0.9612858 1.3820335 0 0 0
PPE_ENS_235 0.8873826 2.9769418 1.0861881 0.7764562 0.9198424 1.4270264 0.2770678 2.2156937 0.9093703 2.7119280 1.1424409 0.9828145 2.8584973e-08 1.6076658e-07 0.8613902 1.1172493e-03 2.5005984e-02 0.8686008 1.1380828 0.8894126 0.9113191 5.3467631 1.3859147 0.5678774 0.2346630 0.7594361 1.7012603 1.0437095 0 0 0
PPE_ENS_236 0.3224770 0.5742060 1.0364098 0.6236205 1.1462971 0.4880806 0.5394466 1.6140290 1.0654059 0.4545445 1.7666548 0.9712578 2.6646994e-08 3.0028898e-08 0.6465517 2.0629311e-03 4.3222002e-02 1.2042792 1.2999415 0.8522999 0.9025802 1.9958466 1.7380866 0.5517365 0.1785785 0.8809021 0.8215857 2.5001349 0 0 0
PPE_ENS_237 2.1295062 0.3069633 0.7632867 1.7937687 0.9348721 1.6096148 2.4979915 1.2874006 0.9041222 0.3955649 1.8640491 1.0053987 2.9889021e-08 1.3914554e-07 0.8335879 4.8305241e-03 3.9042298e-02 1.8797729 1.5119326 0.9585625 0.7925132 6.7446101 0.7832948 0.7010506 0.1359820 0.8242380 1.6877172 5.1101212 0 0 0
PPE_ENS_238 0.5135947 1.8212546 0.7872529 1.7090849 1.5244159 1.9043450 0.7274779 3.7223237 0.9848414 1.4838167 2.1190847 1.0572579 1.7791904e-08 7.8630519e-08 0.5989800 2.9194127e-03 2.8699047e-02 0.7407143 1.3602233 0.9214108 1.0394898 2.1774159 2.0553577 0.3048800 6.8646233e-02 1.1407981 1.3105410 4.1673751 0 0 0
PPE_ENS_239 0.9769250 3.4625874 0.6259106 0.9669350 1.1776923 2.9574165 0.8330424 2.6085187 1.0510689 1.3722798 2.0489935 0.9475825 1.9450669e-08 7.9340675e-08 0.6191748 4.5743400e-04 9.1102806e-03 1.4681253 1.7183946 0.8083595 2.3892145 0.5949300 3.8824316 0.5310482 0.2479346 0.8504503 0.9316507 2.1757045 0 0 0
PPE_ENS_240 2.0729330 0.9506930 1.5424360 1.3095600 1.4166030 0.4708240 3.4899731 1.2173783 0.8538546 1.2282019 0.6016174 1.0420707 2.5927475e-08 1.2419868e-07 0.7666489 1.0743758e-03 2.6633812e-02 1.5671035 0.6328618 0.9791004 2.2951193 5.3190489 3.3829931 0.6956321 8.2521430e-02 1.0910412 0.9169811 0.6774367 0 0 0
PPE_ENS_241 1.3383033 1.3274540 1.2749997 1.1604222 0.9262977 3.5476327 0.5947785 3.5402268 0.8486159 1.6460100 0.7023833 0.9666830 1.7639710e-08 2.3020426e-07 0.5939899 6.1613480e-03 1.9454060e-04 0.8979548 0.9894332 1.1561695 1.9476490 0.3884530 1.1565689 0.6494898 0.1653130 1.0123929 1.1457814 0.1552267 0 0 0
PPE_ENS_242 0.5693799 0.5517295 1.4036355 1.2382489 1.1184829 1.7116840 0.7929995 0.3120039 0.9559165 1.4112933 2.8846154 1.0299481 3.2974141e-08 1.9271082e-07 0.7918345 4.7229007e-03 4.3700503e-02 0.8880228 0.8067027 1.0101788 1.3533034 4.8562471 0.7370296 0.7723864 5.0009462e-02 0.8894562 0.6083318 4.1457580 0 0 0
PPE_ENS_243 1.8551834 1.2736250 0.7617337 1.5149123 1.0376265 3.6217415 1.0601291 3.1178063 1.0216226 0.7303783 1.1181222 0.9063614 3.5920070e-08 5.5980553e-08 0.4597968 3.4058602e-03 3.5919489e-02 1.7047729 1.4351367 1.1906878 1.6262040 3.3311035 2.0735819 0.5650043 6.3952203e-02 1.2026279 0.5660494 3.3646154 0 0 0
PPE_ENS_244 1.9811532 1.5711461 0.8285254 1.0210625 0.9792316 0.4450084 2.0619761 2.1727559 0.8841051 0.6820677 0.8673935 1.0266807 3.1161390e-08 1.1469262e-07 0.4573710 3.6451111e-03 3.3604665e-02 1.7742007 1.3996634 1.1662930 2.0341781 2.1305083 1.6547599 0.4035002 0.1400764 0.9309892 1.3323051 3.4734446 0 0 0
PPE_ENS_245 1.8091861 1.2448708 1.4808396 0.8072939 0.7195161 0.4300824 1.3413022 0.6356447 1.0221524 1.8588253 0.4695994 1.0314170 4.0464990e-08 1.0936785e-07 0.3362566 1.8155304e-03 5.7547069e-02 0.8226638 0.5248869 0.9392024 0.3301310 1.5919649 1.9180489 0.7879558 0.2450696 0.9477160 1.6386840 2.8072056 0 0 0
PPE_ENS_246 1.9003843 2.6112150 1.3707899 1.1939254 1.4081721 1.7892077 3.1464693 2.3443789 0.9337100 1.7217923 1.9227483 0.9195241 2.2464434e-08 1.8847537e-07 0.7809644 2.0848824e-03 1.6353492e-02 1.5244832 1.2115821 0.9918276 0.9402432 4.1948953 1.7547963 0.3727829 0.1045900 0.8480690 1.5201825 4.6751005 0 0 0
PPE_ENS_247 2.5894602 0.3966270 1.4414363 1.2424258 1.3756813 3.7800136 1.3776843 2.4029215 1.0471560 2.2925105 0.3615448 1.0282143 1.5887740e-08 8.9448785e-08 0.3745374 1.9659305e-03 2.2349316e-02 1.8632306 1.8466230 1.1229353 1.7564345 7.8535120 0.5215893 0.6597908 0.2068174 0.9676079 1.9851837 4.6129843 0 0 0
PPE_ENS_248 1.1956767 0.5851097 0.7396593 1.3056767 1.4599075 2.1747294 3.9533234 2.8911544 0.9740218 2.0331621 1.1544226 1.0578255 2.6183259e-08 8.6584003e-08 0.6662837 5.9015114e-03 2.3312613e-02 1.0635852 0.8810402 0.8544885 0.3767441 4.0385839 0.8798530 0.4626871 0.2927796 1.2199702 1.4941803 1.3468598 0 0 0
PPE_ENS_249 2.6108348 1.9860416 1.3128450 1.4155535 1.0414121 0.3587384 1.1616476 0.9753870 0.9061843 1.6106428 0.9371742 0.9228784 1.8780878e-08 1.3719093e-07 0.3687895 7.6949723e-04 6.3877851e-02 1.5503382 0.6850217 0.9069877 2.4583971 1.0398910 2.9841203 0.6049563 0.1164821 1.0986527 1.7985056 4.0672099 0 0 0
PPE_ENS_250 2.2830263 1.0510414 1.3958821 1.4954030 1.5489697 0.5045561 1.6002849 3.0402603 1.0539285 1.5792394 1.6026058 0.9655260 2.5177832e-08 1.6882821e-07 0.8465768 4.4025986e-03 6.7179550e-03 1.3557137 0.9279739 0.7554963 1.0182956 3.6542633 0.5451276 0.6439661 0.1894727 0.7860391 1.5378193 2.1874690 0 0 0
